"","V1"
"601",44.6086866033136
"602",134.318303205691
"603",132.991091298035
"604",23.9727201770379
"605",20.5594542998746
"606",27.8446296593871
"607",28.4010327961254
"608",35.4016357467331
"609",85.276400357553
"610",21.7428265597318
"611",73.0269107936628
"612",32.0461044052767
"613",32.3205502577687
"614",40.4423429554293
"615",32.0209928491621
"616",199.759990679256
"617",163.977255498124
"618",196.852588496821
"619",176.167793219053
"620",47.9354082172406
"621",18.8350855853315
"622",12.9556277234606
"623",37.3227936357902
"624",21.79793792029
"625",12.5284541469516
"626",64.3188951600726
"627",24.3775047253988
"628",48.8486807249174
"629",63.5601838441364
"630",403.360248009807
"631",63.258194831331
"632",18.6436245729674
"633",8.53216958594271
"634",63.7539895446806
"635",41.9676321871302
"636",12.9372657704857
"637",25.6261976613152
"638",13.9046488144276
"639",39.1433771848594
"640",55.7900522075203
"641",722.902211970425
"642",116.526475161355
"643",301.148579396317
"644",194.771611992446
"645",65.0980321364583
"646",111.163777230744
"647",35.7881287736305
"648",48.9083099220306
"649",154.557779365653
"650",107.248952793409
"651",82.8946720940335
"652",30.6711708880326
"653",65.7452861787505
"654",24.449579583667
"655",38.6502044647178
"656",24.7171012181095
"657",25.1878559581946
"658",80.7667849040382
"659",60.8456860443131
"660",48.2665031585495
"661",44.798024505896
"662",48.4803763859878
"663",28.2206107102635
"664",79.10984560622
"665",83.9247156168418
"666",39.4344053246954
"667",42.4120656620908
"668",52.5106026256739
"669",80.2939230856806
"670",83.9958991061978
"671",344.178464281901
"672",115.787008321998
"673",232.911870302316
"674",44.4689955494187
"675",36.5759949176307
"676",154.274095690068
"677",81.6048880593167
"678",39.5197250973394
"679",90.9658689704173
"680",104.843397808344
"681",305.780233085694
"682",324.588617039946
"683",101.727583523866
"684",131.693781594748
"685",84.9390990109229
"686",84.5584913020684
"687",21.8116190047133
"688",26.7676118978613
"689",13.7240576749531
"690",26.1124968452819
"691",26.0532789206193
"692",29.6835610390709
"693",24.6521677090433
"694",12.1942614452621
"695",10.5427606474908
"696",12.7649353819413
"697",100.085111723841
"698",158.838237896035
"699",429.277722871676
"700",44.7124125818228
"701",56.4239180342029
"702",24.0327013823713
"703",24.6082850396503
"704",22.0759814596265
"705",15.4927956900036
"706",14.9083322192373
"707",9.5207503059039
"708",79.7450872297387
"709",212.129819728687
"710",186.87803686079
"711",241.712315478504
"712",69.1677674820704
"713",114.694048206758
"714",60.2325388452489
"715",127.61912722413
"716",23.2532406512816
"717",91.7164605811394
"718",50.5519986490922
"719",22.7734010682741
"720",36.0450045559967
"721",41.0827311316757
"722",11.8467560903235
"723",55.4072163601796
"724",49.2122997020373
"725",47.1430966590198
"726",17.8827946136707
"727",32.8465721377516
